Name,ID,LON,LAT
39MVQ,36629,50.59280013350,-5.01985126233
39MVR,36630,50.59331016690,-4.11503173253
39MVS,36631,50.59371817770,-3.21073439228
39MVT,36632,50.59402516120,-2.30587815575
39MVU,36633,50.59423122290,-1.40101034405
39MVV,36634,50.59433658210,-0.49667830886
39MWM,36635,51.49767135280,-7.73350485776
39MWN,36636,51.49667478430,-6.82878505918
39MWP,36637,51.49580525860,-5.92457397741
39MWQ,36638,51.49506064330,-5.01979055899
39MWR,36639,51.49444057160,-4.11498201171
39MWS,36640,51.49394453250,-3.21069562250
39MWT,36641,51.49357131660,-2.30585032623
39MWU,36642,51.49332079870,-1.40099344039
39MWV,36643,51.49319270740,-0.49667231757
39MXM,36644,52.40456221730,-7.73148426009
39MXN,36645,52.40175061640,-6.82700315417
39MXP,36646,52.39929743310,-5.92302976411
39MXQ,36647,52.39719665640,-5.01848344206
39MXR,36648,52.39544724840,-4.11391136612
39MXS,36649,52.39404777290,-3.20986079624
39MXT,36650,52.39299481880,-2.30525106478
39MXU,36651,52.39228802900,-1.40062945868
39MXV,36652,52.39192664630,-0.49654330173
39MYM,36653,53.31054897630,-7.72754235799
39MYN,36654,53.30592695650,-6.82352690214
39MYP,36655,53.30189412840,-5.92001721332
39MYQ,36656,53.29844061390,-5.01593343148
39MYR,36657,53.29556471510,-4.11182267538
39MYS,36658,53.29326407580,-3.20823215819
39MYT,36659,53.29153308950,-2.30408198210
39MYU,36660,53.29037117260,-1.39991937738
39MYV,36661,53.28977708220,-0.49629161027
39MZM,36662,54.21648715030,-7.72167932054
39MZN,36663,54.21005941680,-6.81835644160
39MZP,36664,54.20445102690,-5.91553643836
39MZQ,36665,54.19964825510,-5.01214061360
39MZR,36666,54.19564875140,-4.10871601233
39MZS,36667,54.19244924860,-3.20580976051
39MZT,36668,54.19004195690,-2.30234311504
39MZU,36669,54.18842607120,-1.39886321626
39MZV,36670,54.18759986220,-0.49591724858
39NTA,36671,48.79771387000,0.40790581260
39NTB,36672,48.79719525980,1.31213095708
39NTC,36673,48.79613154970,2.21580663827
39NTD,36674,48.79452015170,3.12001285471
39NTE,36675,48.79235955300,4.02420234196
39NTF,36676,48.78964887670,4.92782789044
39NTG,36677,48.78638150750,5.83196947891
39NTH,36678,48.78255484450,6.73607992475
39NTJ,36679,48.77816691470,7.63961213979
39NUA,36680,49.69613582150,0.40810293590
39NUB,36681,49.69582858160,1.31276514999
39NUC,36682,49.69519840780,2.21687793947
39NUD,36683,49.69424376660,3.12152203222
39NUE,36684,49.69296375980,4.02615011434
39NUF,36685,49.69135786650,4.93021491958
39NUG,36686,49.68942216480,5.83479716865
39NUH,36687,49.68715511150,6.73934962588
39NUJ,36688,49.68455553390,7.64332515723
39NVA,36689,50.59434149690,0.40819903656
39NVB,36690,50.59424587820,1.31307433062
39NVC,36691,50.59404975770,2.21740021715
39NVD,36692,50.59375265590,3.12225778467
39NVE,36693,50.59335429490,4.02709968960
39NVF,36694,50.59285451190,4.93137864231
39NVG,36695,50.59225208580,5.83617572233
39NVH,36696,50.59154653610,6.74094367151
39NVJ,36697,50.59073749610,7.64513533063
39NWA,36698,51.49318673320,0.40819411277
39NWB,36699,51.49330298130,1.31305848906
39NWC,36700,51.49354141500,2.21737345602
39NWD,36701,51.49390261510,3.12222008509
39NWE,36702,51.49438692250,4.02705103448
39NWF,36703,51.49499453330,4.93131901456
39NWG,36704,51.49572693220,5.83610508598
39NWH,36705,51.49658470370,6.74086199329
39NWJ,36706,51.49756829130,7.64504257905
39NXA,36707,52.39190979120,0.40808808090
39NXB,36708,52.39223776230,1.31271736092
39NXC,36709,52.39291045700,2.21679721092
39NXD,36710,52.39392951290,3.12140830845
39NXE,36711,52.39529588710,4.02600333958
39NXF,36712,52.39701013790,4.93003504528
39NXG,36713,52.39907644990,5.83458408779
39NXH,36714,52.40149647160,6.73910323682
39NXJ,36715,52.40427145300,7.64304536195
39NYA,36716,53.28974937230,0.40788122784
39NYB,36717,53.29028853660,1.31205186350
39NYC,36718,53.29139440320,2.21567303049
39NYD,36719,53.29306966390,3.11982463650
39NYE,36720,53.29531588890,4.02395942519
39NYF,36721,53.29813399280,4.92753019147
39NYG,36722,53.30153084910,5.83161682416
39NYH,36723,53.30550916380,6.73567214425
39NYJ,36724,53.31007098660,7.63914907167
39NZA,36725,54.18756132720,0.40757355807
39NZB,36726,54.18831114770,1.31106201750
39NZC,36727,54.18984908560,2.21400094978
39NZD,36728,54.19217887920,3.11746912050
39NZE,36729,54.19530270940,4.02091935784
39NZF,36730,54.19922183790,4.92380454125
39NZG,36731,54.20394581920,5.82720340661
39NZH,36732,54.20947840080,6.73056885137
39NZJ,36733,54.21582242360,7.63335387368
39PTK,36734,48.77320694850,8.54364606771
39PTL,36735,48.76767116180,9.44763466261
39PTM,36736,48.76155638340,10.35103102250
39PTN,36737,48.75484747690,11.25491503520
39PTP,36738,48.74753932520,12.15873985280
39PTQ,36739,48.73962740910,13.06195881410
39PTR,36740,48.73109191390,13.96565173440
39PTS,36741,48.72192618270,14.86927201650
39PTT,36742,48.71212412820,15.77227329520
39PUK,36743,49.68161704770,8.54780445821
39PUL,36744,49.67833740630,9.45224044154
39PUM,36745,49.67471472850,10.35608616380
39PUN,36746,49.67074003710,11.26042228560
39PUP,36747,49.66641029700,12.16470192720
39PUQ,36748,49.66172282190,13.06837839790
39PUR,36749,49.65666586560,13.97253231430
39PUS,36750,49.65123547580,14.87661706200
39PUT,36751,49.64542803630,15.78008625980
39PVK,36752,50.58982298000,8.54983176303
39PVL,36753,50.58880228730,9.45448586163
39PVM,36754,50.58767483150,10.35855066240
39PVN,36755,50.58643781770,11.26310720340
39PVP,36756,50.58509030050,12.16760859090
39PVQ,36757,50.58363144360,13.07150811780
39PVR,36758,50.58205758960,13.97588679000
39PVS,36759,50.58036750630,14.88019798880
39PVT,36760,50.57856006770,15.78389532300
39PWK,36761,51.49868011240,8.54972788683
39PWL,36762,51.49992101850,9.45437080867
39PWM,36763,51.50129172110,10.35842438500
39PWN,36764,51.50279561690,11.26296963140
39PWP,36765,51.50443385700,12.16745965680
39PWQ,36766,51.50620745860,13.07134775340
39PWR,36767,51.50812086790,13.97571490980
39PWS,36768,51.51017558130,14.88001450560
39PWT,36769,51.51237296860,15.78370015030
39PXK,36770,52.40740820820,8.54749110203
39PXL,36771,52.41090913850,9.45189337068
39PXM,36772,52.41477624940,10.35570523080
39PXN,36773,52.41901912220,11.26000728350
39PXP,36774,52.42364099810,12.16425265100
39PXQ,36775,52.42864474420,13.06789464540
39PXR,36776,52.43404289600,13.97201382190
39PXS,36777,52.43983967590,14.87606356800
39PXT,36778,52.44603894100,15.77949750420
39PYK,36779,53.31522751210,8.54312745567
39PYL,36780,53.32098267590,9.44706025483
39PYM,36781,53.32733977030,10.35040057430
39PYN,36782,53.33431453170,11.25422820410
39PYP,36783,53.34191227950,12.15799630050
39PYQ,36784,53.35013771100,13.06115820530
39PYR,36785,53.35901142050,13.96479363460
39PYS,36786,53.36854033120,14.86835599400
39PYT,36787,53.37873076780,15.77129891930
39PZK,36788,54.22299343950,8.53663714919
39PZL,36789,54.23099690480,9.43987170032
39PZM,36790,54.23983737990,10.34251069790
39PZN,36791,54.24953672460,11.24563272950
39PZP,36792,54.26010231350,12.14869099640
39PZQ,36793,54.27154065030,13.05113889160
39PZR,36794,54.28388034790,13.95405488310
39PZS,36795,54.29713099580,14.85689240070
39PZT,36796,54.31130135430,15.75910510520
39QTA,36797,48.67871719650,18.48185654010
39QTB,36798,48.66619834050,19.38504937800
39QTC,36799,48.65296060410,20.28814428510
39QTD,36800,48.63899378650,21.19059562750
39QTE,36801,48.62426100280,22.09348287390
39QTF,36802,48.60874889180,22.99626047590
39QTG,36803,48.59244448620,23.89838322220
39QTU,36804,48.70166084450,16.67573529210
39QTV,36805,48.69052785090,17.57911171480
39QUA,36806,49.62563498510,18.49109902030
39QUB,36807,49.61821761520,19.39477783830
39QUC,36808,49.61037421750,20.29836393350
39QUD,36809,49.60209873340,21.20131169990
39QUE,36810,49.59336928860,22.10470154500
39QUF,36811,49.58417794840,23.00798797990
39QUG,36812,49.57451700560,23.91062585690
39QUU,36813,49.63922877920,16.68402046640
39QUV,36814,49.63263266930,17.58787339310
39QVA,36815,50.57239985470,18.49560506710
39QVB,36816,50.57009131480,19.39952083760
39QVC,36817,50.56765016620,20.30334642860
39QVD,36818,50.56507452050,21.20653624740
39QVE,36819,50.56235756780,22.11017115880
39QVF,36820,50.55949683340,23.01370570310
39QVG,36821,50.55648991870,23.91659476340
39QVU,36822,50.57663067660,16.68805976050
39QVV,36823,50.57457776270,17.59214501460
39QWA,36824,51.51986222410,18.49537418060
39QWB,36825,51.52266882110,19.39927781020
39QWC,36826,51.52563663510,20.30309112820
39QWD,36827,51.52876796210,21.20626854360
39QWE,36828,51.53207108200,22.10989089760
39QWF,36829,51.53554900140,23.01341272910
39QWG,36830,51.53920463850,23.91628891750
39QWU,36831,51.51471862000,16.68785279060
39QWV,36832,51.51721444190,17.59192614030
39QXA,36833,52.46716738570,18.49040253760
39QXB,36834,52.47508517790,19.39404473170
39QXC,36835,52.48345773220,20.29759380990
39QXD,36836,52.49229151540,21.20050416440
39QXE,36837,52.50160987410,22.10385613290
39QXF,36838,52.51142128160,23.00710422060
39QXG,36839,52.52173395860,23.90970327390
39QXU,36840,52.45265645300,16.68339612640
39QXV,36841,52.45969758800,17.58721314330
39QYA,36842,53.41346127940,18.48070389530
39QYB,36843,53.42647609720,19.38383612960
39QYC,36844,53.44023825520,20.28686978480
39QYD,36845,53.45475835460,21.18925922140
39QYE,36846,53.47007473720,22.09208379500
39QYF,36847,53.48620129020,22.99479794540
39QYG,36848,53.50315148820,23.89685645760
39QYU,36849,53.38960861920,16.67470202860
39QYV,36850,53.40118270330,17.57801902870
39QZA,36851,54.35959454970,18.46627931820
39QZB,36852,54.37769121880,19.36865321190
39QZC,36853,54.39682668300,20.27092041800
39QZD,36854,54.41701562120,21.17253525690
39QZE,36855,54.43831127670,22.07457561900
39QZF,36856,54.46073288350,22.97649585500
39QZG,36857,54.48429909430,23.87775065390
39QZU,36858,54.32642738630,16.66177131360
39QZV,36859,54.34252130560,17.56434472720
39RTH,36860,48.57530366070,24.80093041880
39RTJ,36861,48.55730973120,25.70335694350
39RTK,36862,48.53844629390,26.60511804000
39RTL,36863,48.51866083200,27.50729281740
39RTM,36864,48.49793250750,28.40933660410
39RTN,36865,48.47624058900,29.31070512220
39RTP,36866,48.45352270510,30.21247724800
39RTQ,36867,48.42975275830,31.11410877650
39RUH,36868,49.56436029260,24.81369548590
39RUJ,36869,49.55369789800,25.71665184610
39RUK,36870,49.54252007230,26.61895028480
39RUL,36871,49.53079566570,27.52167100380
39RUM,36872,49.51851229530,28.42426948420
39RUN,36873,49.50565764050,29.32620160300
39RUP,36874,49.49219469770,30.22854743420
39RUQ,36875,49.47810795820,31.13076299140
39RVH,36876,50.55332867310,24.81991914250
39RVJ,36877,50.55001000750,25.72313386710
39RVK,36878,50.54653088480,26.62569433590
39RVL,36879,50.54288160410,27.52868128480
39RVM,36880,50.53905830550,28.43155026690
39RVN,36881,50.53505714890,29.33375723830
39RVP,36882,50.53086661030,30.23638285850
39RVQ,36883,50.52648185600,31.13888324630
39RWH,36884,51.54304790020,24.81960024290
39RWJ,36885,51.54708254310,25.72280172860
39RWK,36886,51.55131225890,26.62534877050
39RWL,36887,51.55574883930,27.52832207580
39RWM,36888,51.56039697990,28.43117719760
39RWN,36889,51.56526134540,29.33337008470
39RWP,36890,51.57035594730,30.23598136690
39RWQ,36891,51.57568666250,31.13846715780
39RXH,36892,52.53257583800,24.81273353050
39RXJ,36893,52.54395749770,25.71564995910
39RXK,36894,52.55588934290,26.61790790040
39RXL,36895,52.56840462150,27.52058747270
39RXM,36896,52.58151654890,28.42314414640
39RXN,36897,52.59523827430,29.32503378660
39RXP,36898,52.60960929400,30.22733637660
39RXQ,36899,52.62464615830,31.12950791560
39RYH,36900,53.52097120020,24.79933851000
39RYJ,36901,53.53967776510,25.70169896680
39RYK,36902,53.55928823240,26.60339306110
39RYL,36903,53.57985718630,27.50549976530
39RYM,36904,53.60140628970,28.40747438870
39RYN,36905,53.62395708140,29.30877263470
39RYP,36906,53.64757439610,30.21047322940
39RYQ,36907,53.67228535310,31.11203194060
39RZH,36908,54.50907359200,24.77941762550
39RZJ,36909,54.53508038570,25.68095148040
39STA,36910,48.26254314310,36.51969916290
39STB,36911,48.23009303970,37.41972510200
39STC,36912,48.19614647880,38.32012823120
39STD,36913,48.16065071970,39.22036570800
39STR,36914,48.40490453060,32.01505591910
39STS,36915,48.37890389370,32.91639727230
39STT,36916,48.35171804390,33.81758910340
39STU,36917,48.32331371520,34.71808811020
39STV,36918,48.29360256720,35.61897255290
39SUA,36919,49.37900501780,36.54010872720
39SUB,36920,49.35977022070,37.44080896370
39SUC,36921,49.33964766420,38.34190290170
39SUD,36922,49.31860597720,39.24284824830
39SUR,36923,49.46338183400,32.03230470910
39SUS,36924,49.44797234020,32.93425251290
39SUT,36925,49.43185997490,33.83606297320
39SUU,36926,49.41502495750,34.73719309370
39SUV,36927,49.39741485590,35.63872263360
39SVA,36928,50.49563276970,36.55006065560
39SVB,36929,50.48964498820,37.45108982080
39SVC,36930,50.48338073620,38.35252075640
39SVD,36931,50.47683023180,39.25381143730
39SVR,36932,50.52189802590,32.04071494490
39SVS,36933,50.51710142160,32.94295853040
39SVT,36934,50.51208596190,33.84507071950
39SVU,36935,50.50684548100,34.74650867070
39SVV,36936,50.50136364550,35.64835287000
39SWA,36937,51.61319099540,36.54955070040
39SWB,36938,51.62047053610,37.45056300970
39SWC,36939,51.62808618220,38.35197667380
39SWD,36940,51.63604982910,39.25324965780
39SWR,36941,51.58125939790,32.04028399610
39SWS,36942,51.58709080890,32.94251242440
39SWT,36943,51.59318828430,33.84460915150
39SWU,36944,51.59955932270,34.74603132770
39SWV,36945,51.60622377840,35.64785940120
39SXA,36946,52.73043262370,36.53857058260
39SXB,36947,52.75096445530,37.43921998930
39SXC,36948,52.77244384960,38.34026185030
39SXD,36949,52.79490428640,39.24115383300
39SXR,36950,52.64036550370,32.03100481730
39SXS,36951,52.65681427750,32.93290691040
39SXT,36952,52.67401329000,33.83467074000
39SXU,36953,52.69198365370,34.73575328900
39SXV,36954,52.71078132810,35.63723420170
39SYA,36955,53.84611236070,36.51715414710
39SYB,36956,53.87984624360,37.41709602940
39SYC,36957,53.91513562630,38.31741304490
39SYD,36958,53.95203531080,39.21756228560
39SYR,36959,53.69811719980,32.01290495300
39SYS,36960,53.72514698400,32.91417069660
39SYT,36961,53.75340879900,33.81528540270
39SYU,36962,53.78293720920,34.71570572780
39SYV,36963,53.81382403640,35.61650975050
39TTE,36964,48.12355137670,40.11989512430
39TTF,36965,48.08472094760,41.01979384800
39TTG,36966,48.04409180610,41.91951941270
39TUE,36967,49.29661279570,40.14310316930
39TUF,36968,49.27359239790,41.04374698940
39TUG,36969,49.24950453800,41.94423797610
39TUH,36970,49.22430737430,42.84403485520
39TUJ,36971,49.19790880800,43.74421667660
39TUK,36972,49.17025673080,44.64424223980
39TUL,36973,49.14129653380,45.54357079700
39TUM,36974,49.11091501140,46.44328105970
39TUN,36975,49.07904395000,47.34283231690
39TVE,36976,50.46998337920,40.15442031160
39TVF,36977,50.46281658560,41.05542766120
39TVG,36978,50.45531729830,41.95629211470
39TVH,36979,50.44747246350,42.85647277590
39TVJ,36980,50.43925337940,43.75704981330
39TVK,36981,50.43064378910,44.65748251130
39TVL,36982,50.42162665200,45.55723063100
39TVM,36983,50.41216667980,46.45737421760
39TVN,36984,50.40224258460,47.35737320500
39TWE,36985,51.64437374540,40.15384039190
39TWF,36986,51.65308661300,41.05482911020
39TWG,36987,51.66220369250,41.95567442250
39TWH,36988,51.67174085180,42.85583541380
39TWJ,36989,51.68173298160,43.75639219480
39TWK,36990,51.69219984550,44.65680402500
39TWL,36991,51.70316215590,45.55653064010
39TWM,36992,51.71466281300,46.45665201530
39TWN,36993,51.72672769130,47.35662805370
39TXE,36994,52.81838029970,40.14135405800
39TXF,36995,52.84295270620,41.04194170470
39TXG,36996,52.86866445210,41.94237498370
39TXH,36997,52.89556018880,42.84211256240
39TXJ,36998,52.92373820490,43.74223331710
39TXK,36999,52.95325410550,44.64219597370
39TXL,37000,52.98416616040,45.54145970500
39TXM,37001,53.01659518280,46.44110301950
39TXN,37002,53.05061395750,47.34058510260
39TYE,37003,53.99060180770,40.11700127050
39TYF,37004,54.03096763230,41.01680712390
39TYG,37005,54.07320305110,41.91643728860
39TYH,37006,54.11738109280,42.81534962060
39TYJ,37007,54.16366285650,43.71462059510
39TYK,37008,54.21213927080,44.61370790820
39TYL,37009,54.26290559020,45.51206964200
39TYM,37010,54.31615972220,46.41078145040
39TYN,37011,54.37202061560,47.30930113480
39UUA,37012,48.75743476170,54.53181117910
39UUB,37013,48.70677608040,55.42989777170
39UUP,37014,49.04561129590,48.24168428640
39UUQ,37015,49.01047610560,49.14091526620
39UUR,37016,48.97354794860,50.03998495170
39UUS,37017,48.93473050300,50.93835344490
39UUT,37018,48.89384561410,51.83709850930
39UUU,37019,48.85077160980,52.73568013450
39UUV,37020,48.80537774950,53.63355866890
39UVA,37021,50.30207937590,54.55058858640
39UVB,37022,50.28629855550,55.44930877380
39UVP,37023,50.39183187610,48.25668800520
39UVQ,37024,50.38089060450,49.15639852520
39UVR,37025,50.36939054090,50.05596533790
39UVS,37026,50.35730160760,50.95484948430
39UVT,37027,50.34456823170,51.85413071920
39UVU,37028,50.33115241350,52.75327023160
39UVV,37029,50.31701331270,53.65172966060
39UWA,37030,51.84849645210,54.54962624800
39UWB,37031,51.86768103380,55.44831394910
39UWP,37032,51.73938413110,48.25591912900
39UWQ,37033,51.75268555830,49.15560506680
39UWR,37034,51.76666628750,50.05514639640
39UWS,37035,51.78136287800,50.95400410810
39UWT,37036,51.79684288500,51.85325785700
39UWU,37037,51.81315249860,52.75236876740
39UWV,37038,51.83034136140,53.65079841440
39UXA,37039,53.39388519320,54.52890954350
39UXB,37040,53.44795415600,55.42689828170
39UXP,37041,53.08629936740,48.23936556890
39UXQ,37042,53.12380181890,49.13852246520
39UXR,37043,53.16321779840,50.03751535320
39UXS,37044,53.20465007670,50.93580418880
39UXT,37045,53.24828876080,51.83446643020
39UXU,37046,53.29426366050,52.73296188240
39UXV,37047,53.34271425990,53.63075069410
39UYP,37048,54.43061387680,48.20708683940
39UYQ,37049,54.49218572510,49.10521315860
39UYR,37050,54.55689372790,50.00313778140
39UYS,37051,54.62490564740,50.90031866310
39UYT,37052,54.69653244940,51.79782900240
39UYU,37053,54.77198592880,52.69512605310
39UYV,37054,54.85149354930,53.59166720660
39VUC,37055,48.65322103070,56.32727883350
39VUD,37056,48.59646823020,57.22503048610
39VUE,37057,48.53628496310,58.12261267580
39VUF,37058,48.47241616000,59.01948551540
39VUG,37059,48.40445556750,59.91672378920
39VUH,37060,48.33207007670,60.81378684800
39VUJ,37061,48.25489029730,61.71013402310
39VUK,37062,48.17235193550,62.60683812560
39VUL,37063,48.08396412490,63.50335719440
39VVC,37064,50.26961437880,56.34735242010
39VVD,37065,50.25193273430,57.24579889250
39VVE,37066,50.23318085430,58.14411048190
39VVF,37067,50.21327895820,59.04174987130
39VVG,37068,50.19210008760,59.93979616970
39VVH,37069,50.16953999700,60.83771210410
39VVJ,37070,50.14548303870,61.73496075240
39VVK,37071,50.11975269210,62.63262087750
39VVL,37072,50.09219517050,63.53015551560
39VWC,37073,51.88796374600,56.34632362080
39VWD,37074,51.90945898810,57.24473446480
39VWE,37075,51.93225520390,58.14300864870
39VWF,37076,51.95644936270,59.04060872600
39VWG,37077,51.98219578020,59.93861358370
39VWH,37078,52.00962115910,60.83648577240
39VWJ,37079,52.03886605170,61.73368818030
39VWK,37080,52.07014500850,62.63129926170
39VWL,37081,52.10364493100,63.52878179480
39VXC,37082,53.50511388440,56.32417701870
39VXD,37083,53.56568593030,57.22182137590
39VXE,37084,53.62991853160,58.11929093630
39VXF,37085,53.69808375590,59.01604541980
39VXG,37086,53.77061499260,59.91315894310
39VXH,37087,53.84786752260,60.81009033940
39VXJ,37088,53.93023529740,61.70629836240
39VXK,37089,54.01832021090,62.60285490860
39VXL,37090,54.11264571160,63.49921724900
39WVM,37091,50.06263753320,64.42702799180
39WVN,37092,50.03082523890,65.32431657100
39WVP,37093,49.99652314900,66.22148439720
39WVQ,37094,49.95946257310,67.11799479470
39WVR,37095,49.91925971840,68.01492526650
39WVS,37096,49.87553873460,68.91173870050
39WVT,37097,49.82786170700,69.80789798740
39WVU,37098,49.77561686430,70.70447933790
39WVV,37099,49.71816859650,71.60094470540
39WWM,37100,52.13957599430,64.42559881800
39WWN,37101,52.17824755370,65.32282815700
39WWP,37102,52.21994536050,66.21993255850
39WWQ,37103,52.26499592620,67.11637489990
39WWR,37104,52.31386564740,68.01323202200
39WWS,37105,52.36701122400,68.90996618350
39WWT,37106,52.42496474620,69.80603953300
39WWU,37107,52.48846955770,70.70252724060
39WWV,37108,52.55829787750,71.59889018620
39WXM,37109,54.21380008210,64.39484221540
39WXN,37110,54.32264992440,65.29079826360
39WXP,37111,54.43999420240,66.18653969410
39WXQ,37112,54.56674516150,67.08151972610
39WXR,37113,54.70420668820,67.97680117210
39WXS,37114,54.85365281070,68.87183277220
39WXT,37115,55.01656631690,69.76606092870
39WXU,37116,55.19501937500,70.66053857690
39WXV,37117,55.39115910670,71.55470374310
39XVA,37118,49.65475805370,72.49675567590
39XVB,37119,49.58433815360,73.39298605970
39XVC,37120,49.50575183550,74.28909540450
39XVD,37121,49.41757304630,75.18454206420
39XVE,37122,49.31783267620,76.08039480100
39XVF,37123,49.20420293550,76.97610715630
39XVG,37124,49.07368682080,77.87112922710
39XVH,37125,48.92206439920,78.76651739850
39XVJ,37126,48.74393222540,79.66170855260
39XVK,37127,48.53187147450,80.55612848500
39XVL,37128,48.27490129570,81.45079567890
39XWA,37129,52.63537158270,72.49458867220
39XWB,37130,52.72096270050,73.39069472740
39XWC,37131,52.81647664000,74.28666594000
39XWD,37132,52.92364535350,75.18195824810
39XWE,37133,53.04486020560,76.07763706410
39XWF,37134,53.18294754540,76.97315197870
39XWG,37135,53.34154558910,77.86794799410
39XWH,37136,53.52577635070,78.76307430980
39XWJ,37137,53.74219608680,79.65795860000
39XWK,37138,53.99980316820,80.55201399940
39XWL,37139,54.31191122140,81.44624020710
39XWM,37140,54.69748018200,82.33998943600
39XWN,37141,55.18540085150,83.23255194010
39XWP,37142,55.82327486470,84.12471148860
39XXA,37143,55.60754486190,72.44798946040
40CDA,37144,55.30737816420,-76.16798431640
40CDB,37145,55.40836209960,-75.27214486080
40CDC,37146,55.49762702530,-74.37617322190
40CDD,37147,55.57703561960,-73.48061342220
40CDE,37148,55.64819732280,-72.58439473410
40CDQ,37149,54.24683551020,-81.53825825950
40CDR,37150,54.50892867970,-80.64362330820
40CDS,37151,54.72494851610,-79.74869196010
40CDT,37152,54.90591921100,-78.85405877680
40CDU,37153,55.05986475780,-77.95868857840
40CDV,37154,55.19231221510,-77.06314506900
40CEA,37155,59.05756527320,-76.16520838630
40CEB,37156,58.93483969490,-75.26954495490
40CEC,37157,58.82635136300,-74.37372950850
40CED,37158,58.72983834510,-73.47830922870
40CEE,37159,58.64334585570,-72.58221612290
40CEN,37160,61.24019701110,-83.31983513660
40CEP,37161,60.73983915920,-82.42681330100
40CEQ,37162,60.34599521910,-81.53365465960
40CER,37163,60.02767126590,-80.63946942150
40CES,37164,59.76525865090,-79.74490934500
40CET,37165,59.54539277660,-78.85058784520
40CEU,37166,59.35834094150,-77.95548344500
40CEV,37167,59.19739714580,-77.06016926630
40CFE,37168,61.62992624710,-72.53536798320
40DDF,37169,55.71227987770,-71.68805751000
40DDG,37170,55.77024081850,-70.79214124150
40DDH,37171,55.82296325330,-69.89557121890
40DDJ,37172,55.87108558200,-68.99888532770
40DDK,37173,55.91514680720,-68.10262122930
40DDL,37174,55.95567511310,-67.20570224460
40DDM,37175,55.99304641110,-66.30866528770
40DDN,37176,56.02758537250,-65.41204734200
40DDP,37177,56.05962940860,-64.51477063580
40DEF,37178,58.56545552480,-71.68599252180
40DEG,37179,58.49500419960,-70.79017953780
40DEH,37180,58.43091897910,-69.89370396290
40DEJ,37181,58.37242426650,-68.99710476270
40DEK,37182,58.31886517890,-68.10092050700
40DEL,37183,58.26959990530,-67.20407541860
40DEM,37184,58.22417167830,-66.30710704590
40DEN,37185,58.18218596970,-65.41055291880
40DEP,37186,58.14323273550,-64.51333584210
40DFF,37187,61.41125906390,-71.64158146400
40DFG,37188,61.21337816920,-70.74798467750
40DFH,37189,61.03330109730,-69.85353639300
40DFJ,37190,60.86887180360,-68.95879852500
40DFK,37191,60.71826735700,-68.06432902830
40DFL,37192,60.57969687080,-67.16907135310
40DFM,37193,60.45188633410,-66.27357656530
40DFN,37194,60.33373431650,-65.37839386750
40DFP,37195,60.22409368870,-64.48245842630
40ECA,37196,54.53024273360,-58.20983112740
40ECB,37197,54.59073930660,-57.31280396950
40ECC,37198,54.64781543400,-56.41506882400
40ECQ,37199,54.07504063760,-63.59047139200
40ECR,37200,54.16397659570,-62.69450838940
40ECS,37201,54.24706217170,-61.79782219590
40ECT,37202,54.32478459470,-60.90095450400
40ECU,37203,54.39757921500,-60.00444678200
40ECV,37204,54.46595543730,-59.10722553510
40EDA,37205,56.23129813500,-58.23140177050
40EDB,37206,56.25014778390,-57.33364212560
40EDC,37207,56.26793029100,-56.43520890290
40EDQ,37208,56.08941279280,-63.61737180880
40EDR,37209,56.11714159660,-62.72038772210
40EDS,37210,56.14304285390,-61.82273994030
40EDT,37211,56.16726922830,-60.92496519040
40EDU,37212,56.18995706410,-60.02760051340
40EDV,37213,56.21126566090,-59.12956703120
40EEA,37214,57.93454397550,-58.23029620240
40EEB,37215,57.91162891430,-57.33257412130
40EEC,37216,57.89001106230,-56.43417669520
40EEQ,37217,58.10702727730,-63.61599284950
40EER,37218,58.07331916090,-62.71906115020
40EES,37219,58.04183245800,-61.82146269790
40EET,37220,58.01238163140,-60.92373447720
40EEU,37221,57.98480097290,-60.02641375450
40EEV,37222,57.95889686380,-59.12842193070
40EFA,37223,59.63636725760,-58.20649814100
40EFB,37224,59.57180034950,-57.30958408900
40EFC,37225,59.51088328770,-56.41195674070
40EFQ,37226,60.12216854430,-63.58631569140
40EFR,37227,60.02725827390,-62.69051026610
40EFS,37228,59.93858954480,-61.79397248690
40EFT,37229,59.85564279450,-60.89724480870
40EFU,37230,59.77795374980,-60.00086937690
40EFV,37231,59.70497903670,-59.10377352880
40FCD,37232,54.70170048270,-55.51716545030
40FCE,37233,54.75260440560,-54.61963381950
40FCF,37234,54.80080410300,-53.72139749080
40FCG,37235,54.84646316080,-52.82299606270
40FCH,37236,54.88973282700,-51.92496944060
40FCJ,37237,54.93082518140,-51.02624032470
40FCK,37238,54.96985927370,-50.12734842530
40FCL,37239,55.00694619970,-49.22883382560
40FCM,37240,55.04225169830,-48.32961858570
40FDD,37241,56.28471738700,-55.53663955520
40FDE,37242,56.30057470190,-54.63847194630
40FDF,37243,56.31558868830,-53.73962663630
40FDG,37244,56.32981046730,-52.84064159310
40FDH,37245,56.34328729290,-51.94205521770
40FDJ,37246,56.35608534170,-51.04278787650
40FDK,37247,56.36824179700,-50.14337810600
40FDL,37248,56.37979135120,-49.24436489880
40FDM,37249,56.39078569900,-48.34466845060
40FED,37250,57.86960323990,-55.53564149570
40FEE,37251,57.85032567200,-54.63750649530
40FEF,37252,57.83207327010,-53.73869240880
40FEG,37253,57.81478390000,-52.83973728700
40FEH,37254,57.79840012470,-51.94117960810
